ID,Last Name,First Name,Title,Department,Phone,Extension,E-mail,Start Date,End Date,UDF0,UDF1,UDF2,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20,UDF21,UDF22,UDF23,UDF24,UDF25,UDF26,UDF27,UDF28,UDF29,UDF30,UDF31,UDF32,UDF33,UDF34
9507,Jordan,Jeu,Executive Assistant,Healthcare,555-678-9000,9507.0,jeu.jordan@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JeuJordan,,,,,,,,,,,,,,,,,,,,
9508,Cowher,Jill,Executive Vice President,Healthcare,555-678-9000,9508.0,jill.cowher@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JillCowher,,,,,,,,,,,,,,,,,,,,
9509,Headley,Jon,Senior Vice President,Healthcare,555-678-9000,9509.0,jon.headley@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JonHeadley,,,,,,,,,,,,,,,,,,,,
9510,Malanga,Joshua,Vice President,Healthcare,555-678-9000,9510.0,joshua.malanga@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JoshuaMalanga,,,,,,,,,,,,,,,,,,,,
9511,Bush,Julia,Account Supervisor,Healthcare,555-678-9000,9511.0,julia.bush@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JuliaBush,,,,,,,,,,,,,,,,,,,,
9512,Shah,Julia,Senior Account Executive,Healthcare,555-678-9000,9512.0,julia.shah@initec.com,,,820,Abbie Hendl,,,Contractor,,,,,,,,,,@JuliaShah,,,,,,,,,,,,,,,,,,,,
9513,Wahlers,Julia,Senior Vice President,Healthcare,555-678-9000,9513.0,julia.wahlers@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JuliaWahlers,,,,,,,,,,,,,,,,,,,,
9514,Raghunath,Julianna,President,Healthcare,555-678-9000,9514.0,julianna.raghunath@initec.com,,,820,Abbie Hendl,First Aid,,,,,,,,,,,,@JuliannaRaghunath,,,,,,,,,,,,,,,,,,,,
9515,Farley,Kailyn,Account Executive,Healthcare,555-678-9000,9515.0,kailyn.farley@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@KailynFarley,,,,,,,,,,,,,,,,,,,,
9516,Gwee,Kaitlyn,Account Supervisor,Healthcare,555-678-9000,9516.0,kaitlyn.gwee@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@KaitlynGwee,,,,,,,,,,,,,,,,,,,,
9517,Levy,Kevin,Senior Financial Analyst,Healthcare,555-678-9000,9517.0,kevin.levy@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@KevinLevy,,,,,,,,,,,,,,,,,,,,
9518,Russo,Kevin,Executive Vice President,Healthcare,555-678-9000,9518.0,kevin.russo@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@KevinRusso,,,,,,,,,,,,,,,,,,,,
9519,Rotondo,Kim,Account Supervisor,Healthcare,555-678-9000,9519.0,kim.rotondo@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@KimRotondo,,,,,,,,,,,,,,,,,,,,
9520,Egan,Kristen,Vice President,Healthcare,555-678-9000,9520.0,kristen.egan@initec.com,,,830,Abbie Hendl,,,Contractor,,,,,,,,,,@KristenEgan,,,,,,,,,,,,,,,,,,,,
9521,Drew,Kristin,Senior Vice President,Healthcare,555-678-9000,9521.0,kristin.drew@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@KristinDrew,,,,,,,,,,,,,,,,,,,,
9522,Werner,Kym,Vice Chair,Healthcare,555-678-9000,9522.0,kym.werner@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@KymWerner,,,,,,,,,,,,,,,,,,,,
9523,Conner,Lauren,Account Executive,Healthcare,555-678-9000,9523.0,lauren.conner@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@LaurenConner,,,,,,,,,,,,,,,,,,,,
9524,Grodin,Lauren,Account Executive,Healthcare,555-678-9000,9524.0,lauren.grodin@initec.com,,,830,Abbie Hendl,Fire Warden,,,,,,,,,,,,@LaurenGrodin,,,,,,,,,,,,,,,,,,,,
9525,Walker,Lauren,Assistant Account Executive,Healthcare,555-678-9000,9525.0,lauren.walker@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@LaurenWalker,,,,,,,,,,,,,,,,,,,,
9526,Ko,Leah,Senior Acccount Supervisor,Finance,555-678-9000,9526.0,leah.ko@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@LeahKo,,,,,,,,,,,,,,,,,,,,
9527,Eskin,Lindsay,Vice President,Healthcare,555-678-9000,9527.0,lindsay.eskin@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@LindsayEskin,,,,,,,,,,,,,,,,,,,,
9528,Dhananjay,Lisa,Senior Vice President,Healthcare,555-678-9000,9528.0,lisa.dhananjay@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@LisaDhananjay,,,,,,,,,,,,,,,,,,,,
9529,Evans,Margaret,Executive Vice President,Healthcare,555-678-9000,9529.0,margaret.evans@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@MargaretEvans,,,,,,,,,,,,,,,,,,,,
9530,Lam,Marie-Sophie,Vice President,Healthcare,555-678-9000,9530.0,marie-sophie.lam@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@Marie-SophieLam,,,,,,,,,,,,,,,,,,,,
9531,Watras,Mechal,Senior Vice President,Marketing,555-678-9000,9531.0,mechal.watras@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@MechalWatras,,,,,,,,,,,,,,,,,,,,
9532,Dopfel,Meghan,Account Supervisor,Healthcare,555-678-9000,9532.0,meghan.dopfel@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@MeghanDopfel,,,,,,,,,,,,,,,,,,,,
9533,Turett,Meghan,Account Executive,Healthcare,555-678-9000,9533.0,meghan.turett@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@MeghanTurett,,,,,,,,,,,,,,,,,,,,
9534,Lantin,Melissa,Vice President,Healthcare,555-678-9000,9534.0,melissa.lantin@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@MelissaLantin,,,,,,,,,,,,,,,,,,,,
9535,Claggett,Michele,Senior Account Executive,Marketing,555-678-9000,9535.0,michele.claggett@initec.com,,,830,Abbie Hendl,,,FTE,,,,,,,,,,@MicheleClaggett,,,,,,,,,,,,,,,,,,,,
9536,Grimaldi,Molly,Senior Account Supervisor,IT,555-678-9000,9536.0,molly.grimaldi@initec.com,,,830,Abbie Hendl,First Aid,,,,,,,,,,,,@MollyGrimaldi,,,,,,,,,,,,,,,,,,,,
9537,Treanor,Nancy,Global President,Healthcare,555-678-9000,9537.0,nancy.treanor@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@NancyTreanor,,,,,,,,,,,,,,,,,,,,
9538,Baroska,Natalie,Account Executive,Human Resources,555-678-9000,9538.0,natalie.baroska@initec.com,,,830,Abbie Hendl,,,Contractor,,,,,,,,,,@NatalieBaroska,,,,,,,,,,,,,,,,,,,,
9539,Davis,Natalie,Account Supervisor,Accounting,555-678-9000,9539.0,natalie.davis@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@NatalieDavis,,,,,,,,,,,,,,,,,,,,
9540,Quisumbing,Nupur,Account Supervisor,Healthcare,555-678-9000,9540.0,nupur.quisumbing@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@NupurQuisumbing,,,,,,,,,,,,,,,,,,,,
9541,Savage,Peter,Senior Account Supervisor,Healthcare,555-678-9000,9541.0,peter.savage@initec.com,,,830,Abbie Hendl,Fire Warden,,,,,,,,,,,,@PeterSavage,,,,,,,,,,,,,,,,,,,,
9542,Desjardins,Prithi,Finance Manager,Healthcare,555-678-9000,9542.0,prithi.desjardins@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@PrithiDesjardins,,,,,,,,,,,,,,,,,,,,
9543,Semler,Priyanka,Account Supervisor,Healthcare,555-678-9000,9543.0,priyanka.semler@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@PriyankaSemler,,,,,,,,,,,,,,,,,,,,
9544,Edelman,Rachel,Assistant Account Executive,Healthcare,555-678-9000,9544.0,rachel.edelman@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@RachelEdelman,,,,,,,,,,,,,,,,,,,,
9545,Friedler,Shira,Senior Account Executive,IT,555-678-9000,9545.0,shira.friedler@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@ShiraFriedler,,,,,,,,,,,,,,,,,,,,
9546,Kritzler,Shirley,Administrative Assistant,Healthcare,555-678-9000,9546.0,shirley.kritzler@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@ShirleyKritzler,,,,,,,,,,,,,,,,,,,,
9547,Grunstein,Shwen,Vice President,Healthcare,555-678-9000,9547.0,shwen.grunstein@initec.com,,,830,Abbie Hendl,,,,,,,,,,,,,@ShwenGrunstein,,,,,,,,,,,,,,,,,,,,
9548,Stokes,Taryn,Senior Account Executive,Healthcare,555-678-9000,9548.0,taryn.stokes@initec.com,,,880,Abbie Hendl,,,,,,,,,,,,,@TarynStokes,,,,,,,,,,,,,,,,,,,,
9549,Carlson,Therese,Managing Director,IT,555-678-9000,9549.0,therese.carlson@initec.com,,,880,Abbie Hendl,,,,,,,,,,,,,@ThereseCarlson,,,,,,,,,,,,,,,,,,,,
9550,Lorenson,Tiffani,Executive Assistant,Healthcare,555-678-9000,9550.0,tiffani.lorenson@initec.com,,,880,Abbie Hendl,First Aid,,,,,,,,,,,,@TiffaniLorenson,,,,,,,,,,,,,,,,,,,,
9551,Richter,Todd,Managing Director,Healthcare,555-678-9000,9551.0,todd.richter@initec.com,,,880,Abbie Hendl,,,,,,,,,,,,,@ToddRichter,,,,,,,,,,,,,,,,,,,,
9552,Kaye,Aimee,Executive Assistant II,Human Resources,555-678-9000,9552.0,aimee.kaye@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@AimeeKaye,,,,,,,,,,,,,,,,,,,,
9553,Ford,Amy,Investor Relations Assistant,Finance,555-678-9000,9553.0,amy.ford@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@AmyFord,,,,,,,,,,,,,,,,,,,,
9554,Wilson,Angela,Corporate Recruiter,Human Resources,555-678-9000,9554.0,angela.wilson@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@AngelaWilson,,,,,,,,,,,,,,,,,,,,
9555,Hempel,Mike,"Director, Internal Comm",Human Resources,555-678-9000,9555.0,mike.hempel@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@BarbaraHempel,,,,,,,,,,,,,,,,,,,,
9556,Vancil,Bill,"VP, Investor Relations",Human Resources,555-678-9000,9556.0,bill.vancil@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@BillVancil,,,,,,,,,,,,,,,,,,,,
9557,Hanken,Brenda,"Sr. Director, Serv. & Analytic",Sales,555-678-9000,9557.0,brenda.hanken@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@BrendaHanken,,,,,,,,,,,,,,,,,,,,
9558,Hembrador,Charles,"SVP, Human Resources",Human Resources,555-678-9000,9558.0,charles.hembrador@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@CharlesHembrador,,,,,,,,,,,,,,,,,,,,
9559,Fife,Chris,"Manager, Payroll",Human Resources,555-678-9000,9559.0,chris.fife@initec.com,,,910,Winston Abdon,Fire Warden,,,,,,,,,,,,@ChrisFife,,,,,,,,,,,,,,,,,,,,
9560,McNeil,Chris,"SVP, Serving Ops & Loss Mgmt",Human Resources,555-678-9000,9560.0,chris.mcneil@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@ChrisMcNeil,,,,,,,,,,,,,,,,,,,,
9561,Sittenfeld,Chris,Communications Specialist,Human Resources,555-678-9000,9561.0,chris.sittenfeld@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@ChrisSittenfeld,,,,,,,,,,,,,,,,,,,,
9562,Tutko,Colette,Learning Technology Consultant,Human Resources,555-678-9000,9562.0,colette.tutko@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@ColetteTutko,,,,,,,,,,,,,,,,,,,,
9563,Van,Dominique,Payroll Specialist III,Human Resources,555-678-9000,9563.0,dominique.van@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@DominiqueVan,,,,,,,,,,,,,,,,,,,,
9564,Lew,Gary,CWR - Agency/Leased Employee,Human Resources,555-678-9000,9564.0,gary.lew@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@GaryLew,,,,,,,,,,,,,,,,,,,,
9565,Firman,Harlen,HR Business Partner,Human Resources,555-678-9000,9565.0,harlen.firman@initec.com,,,910,Winston Abdon,,,Contractor,,,,,,,,,,@HarlenFirman,,,,,,,,,,,,,,,,,,,,
9566,Lane,Jane,Meetings & Events Coord. III,Finance,555-678-9000,9566.0,jane.lane@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@JaneLane,,,,,,,,,,,,,,,,,,,,
9567,Wood,Jane,Learning Consultant,Human Resources,555-678-9000,9567.0,jane.wood@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@JaneWood,,,,,,,,,,,,,,,,,,,,
9568,Kinney,Jodi,"Manager, OD & Learning Svcs",Human Resources,555-678-9000,9568.0,jodi.kinney@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@JodiKinney,,,,,,,,,,,,,,,,,,,,
9569,Hovey,John,"AVP, Strategic Analytics",Human Resources,555-678-9000,9569.0,john.hovey@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@JohnHovey,,,,,,,,,,,,,,,,,,,,
9570,Smith,Johnny,Corporate Recruiter,Human Resources,555-678-9000,9570.0,johnny.smith@initec.com,,,910,Winston Abdon,,,,,,,,,,,,,@JohnnySmith,,,,,,,,,,,,,,,,,,,,
9571,Broom,Karen,"Manager, Benefits",Human Resources,555-678-9000,9571.0,karen.broom@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@KarenBroom,,,,,,,,,,,,,,,,,,,,
9572,Rose,Karen,Meetings & Events Coord. III,Human Resources,555-678-9000,9572.0,karen.rose@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@KarenRose,,,,,,,,,,,,,,,,,,,,
9573,Cartwright,Laura,Foundation Grant Administrator,Human Resources,555-678-9000,9573.0,laura.cartwright@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@LauraCartwright,,,,,,,,,,,,,,,,,,,,
9574,Lassalle,Laura,HR Business Partner,Human Resources,555-678-9000,9574.0,laura.lassalle@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@LauraLassalle,,,,,,,,,,,,,,,,,,,,
9575,Draper,Lauren,Benefits & Compensation Admin.,Human Resources,555-678-9000,9575.0,lauren.draper@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@LaurenDraper,,,,,,,,,,,,,,,,,,,,
9576,Eastham,Liz,Sr. Treasury Analyst,Human Resources,555-678-9000,9576.0,liz.eastham@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@LizEastham,,,,,,,,,,,,,,,,,,,,
9577,Banouvong,Marie,HRIS Coordinator,Human Resources,555-678-9000,9577.0,marie.banouvong@initec.com,,,920,Winston Abdon,,,Contractor,,,,,,,,,,@MarieBanouvong,,,,,,,,,,,,,,,,,,,,
9578,Lara,Melissa,CWR - Agency/Leased Employee,Human Resources,555-678-9000,9578.0,melissa.lara@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@MelissaLara,,,,,,,,,,,,,,,,,,,,
9579,Derringer,Monica,"Director, Human Resources",Human Resources,555-678-9000,9579.0,monica.derringer@initec.com,,,920,Winston Abdon,Fire Warden,,,,,,,,,,,,@MonicaDerringer,,,,,,,,,,,,,,,,,,,,
9580,Kwong,Rachael,Treasury Coordinator,Human Resources,555-678-9000,9580.0,rachael.kwong@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@RachaelKwong,,,,,,,,,,,,,,,,,,,,
9581,Horning,Ray,"SVP, Corporate Treasurer",Human Resources,555-678-9000,9581.0,ray.horning@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@RayHorning,,,,,,,,,,,,,,,,,,,,
9582,Martinez,Raymond,"VP, Compensation & Benefits",Human Resources,555-678-9000,9582.0,raymond.martinez@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@RaymondMartinez,,,,,,,,,,,,,,,,,,,,
9583,Moreland,Sarah,"Manager, Compensation",Human Resources,555-678-9000,9583.0,sarah.moreland@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@SarahMoreland,,,,,,,,,,,,,,,,,,,,
9584,Zipkin,Sheryl,Compensation Analyst II,Human Resources,555-678-9000,9584.0,sheryl.zipkin@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@SherylZipkin,,,,,,,,,,,,,,,,,,,,
9585,Denina,Sonia,Internal Comm. Consultant,Human Resources,555-678-9000,9585.0,sonia.denina@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@SoniaDenina,,,,,,,,,,,,,,,,,,,,
9586,Stalker,Tammy,Sr. Benefits Analyst,Human Resources,555-678-9000,9586.0,tammy.stalker@initec.com,,,920,Winston Abdon,,,,,,,,,,,,,@TammyStalker,,,,,,,,,,,,,,,,,,,,
9587,Alexander,Cathy,Quality Control Specialist II,Human Resources,555-678-9000,9587.0,cathy.alexander@initec.com,,,1010,Cathy Alexander,Fire Warden,,Contractor,,,"Needs special attention, has broken leg",8394,4/11/2016,12/31/2019,,,,@CathyAlexander,,,,,,,,,,,,,,,,,,,,
9588,Layden,Chris,Sr. Actuarial Analyst,IT,555-678-9000,9588.0,chris.layden@initec.com,,,1010,Cathy Alexander,,,,,,,,,,,,,@ChrisLayden,,,,,,,,,,,,,,,,,,,,
9589,Knutson,Dave,"Manager, Credit Risk",IT,555-678-9000,9589.0,dave.knutson@initec.com,,,1010,Cathy Alexander,,,FTE,,,,,,,,,,@DaveKnutson,,,,,,,,,,,,,,,,,,,,
9590,Miscisin,David,"VP, Transition Entities",IT,555-678-9000,9590.0,david.miscisin@initec.com,,,1010,Cathy Alexander,,,,,,,,,,,,,@DavidMiscisin,,,,,,,,,,,,,,,,,,,,
9591,Brister,Diane,Sr. Credit Risk Policy Analyst,IT,555-678-9000,9591.0,diane.brister@initec.com,,,1010,Cathy Alexander,,,,,,,,,,,,,@DianeBrister,,,,,,,,,,,,,,,,,,,,
9592,D'Amico,Dijon,Credit Risk Policy Analyst,IT,555-678-9000,9592.0,dijon.damico@initec.com,,,1010,Cathy Alexander,,,Contractor,,,,,,,,,,@DijonD'Amico,,,,,,,,,,,,,,,,,,,,
9593,Hamilton,Jim,"Director, Fin Struct & Reinsur",Human Resources,555-678-9000,9593.0,jim.hamilton@initec.com,,,1010,Cathy Alexander,,,,,,,,,,,,,@JimHamilton,,,,,,,,,,,,,,,,,,,,
9594,Womack,Joan,Quality Control Specialist I,Accounting,555-678-9000,9594.0,joan.womack@initec.com,,,1010,Cathy Alexander,,,FTE,,,,,,,,,,@JoanWomack,,,,,,,,,,,,,,,,,,,,
9595,Sanders,Joe,Quality Control Specialist I,Accounting,555-678-9000,9595.0,joe.sanders@initec.com,,,1010,Cathy Alexander,,,FTE,,,,,,,,,,@JoeSanders,,,,,,,,,,,,,,,,,,,,
9596,Sommer,JoEllen,"Director, Credit Policy and QC",IT,555-678-9000,9596.0,joellen.sommer@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@JoEllenSommer,,,,,,,,,,,,,,,,,,,,
9597,Mathis,John,"VP & MD, Risk Transfer",IT,555-678-9000,9597.0,john.mathis@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@JohnMathis,,,,,,,,,,,,,,,,,,,,
9598,Dailey,Karin,"Director, Actuarial Services",Marketing,555-678-9000,9598.0,karin.dailey@initec.com,,,1050,Cathy Alexander,First Aid,,,,,,,,,,,,@KarinDailey,,,,,,,,,,,,,,,,,,,,
9599,Porter,Ken,"AVP, Actuarial Services",Accounting,555-678-9000,9599.0,ken.porter@initec.com,,,1050,Cathy Alexander,,,FTE,,,,,,,,,,@KenPorter,,,,,,,,,,,,,,,,,,,,
9600,Roth,Kerry,Sr. Forensic Invest Analyst,Healthcare,555-678-9000,9600.0,kerry.roth@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@KerryRoth,,,,,,,,,,,,,,,,,,,,
9601,Haney,Matt,Financial Structures Manager,Sales,555-678-9000,9601.0,matt.haney@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@MattHaney,,,,,,,,,,,,,,,,,,,,
9602,Saner,Ole,Quality Control Specialist II,Sales,555-678-9000,9602.0,ole.saner@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@OleSaner,,,,,,,,,,,,,,,,,,,,
9603,Abate,Pat,"SVP, Credit Risk Management",Finance,555-678-9000,9603.0,pat.abate@initec.com,,,1050,Cathy Alexander,,,Contractor,Move Coord,,Needs extra help getting out of building in case of emergency,398723,4/11/2016,12/31/2019,,,Don't talk him before his mornign coffee,@PatAbate,,,,Yes,,,,,,,,,,,,,,,,
9604,Wohlgemuth,Patrick,"Manager, Actuarial",IT,555-678-9000,9604.0,patrick.wohlgemuth@initec.com,,,1050,Cathy Alexander,First Aid,,FTE,,,,,,,,,,@PatrickWohlgemuth,,,,,,,,,,,,,,,,,,,,
9605,Varni,Paula,Executive Assistant II,Marketing,555-678-9000,9605.0,paula.varni@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@PaulaVarni,,,,,,,,,,,,,,,,,,,,
9606,Cortner,Quinn,Sr. Actuarial Analyst,IT,555-678-9000,9606.0,quinn.cortner@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@QuinnCortner,,,,,,,,,,,,,,,,,,,,
9607,Sakellariou,Sheri,Quality Control Specialist I,Human Resources,555-678-9000,9607.0,sheri.sakellariou@initec.com,,,1050,Cathy Alexander,Fire Warden,,,,,,,,,,,,@SheriSakellariou,,,,,,,,,,,,,,,,,,,,
9608,Heinla,Steve,Quality Control Processer,Human Resources,555-678-9000,9608.0,steve.heinla@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@SteveHeinla,,,,,,,,,,,,,,,,,,,,
9609,Jersin,Tina,Credit Risk Policy Analyst,Human Resources,555-678-9000,9609.0,tina.jersin@initec.com,,,1050,Cathy Alexander,,,,,,,,,,,,,@TinaJersin,,,,,,,,,,,,,,,,,,,,
9610,Liston,Allan,Sr. Network Engineer,IT,555-678-9000,9610.0,allan.liston@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@AllanListon,,,,,,,,,,,,,,,,,,,,
9611,Rai,Anbalagan,CWR - Agency/Leased Employee,Accounting,555-678-9000,9611.0,anbalagan.rai@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@AnbalaganRai,,,,,,,,,,,,,,,,,,,,
9612,Tirumareddy,Andrew,"Director, Software Engineering",IT,555-678-9000,9612.0,andrew.tirumareddy@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@AndrewTirumareddy,,,,,,,,,,,,,,,,,,,,
9613,Dongare,Anoop,CWR - Agency/Leased Employee,IT,555-678-9000,9613.0,anoop.dongare@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@AnoopDongare,,,,,,,,,,,,,,,,,,,,
9614,Kopman,John,QA Engineer IV,IT,555-678-9000,9614.0,ariel.kopman@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@JohnKopman,,,,,,,,,,,,,,,,,,,,
9615,Olson,Art,Desktop Systems Engineer,IT,555-678-9000,9615.0,art.olson@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@ArtOlson,,,,,,,,,,,,,,,,,,,,
9616,Lenci,Arun,Sr. Unix System Administrator,Human Resources,555-678-9000,9616.0,arun.lenci@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@ArunLenci,,,,,,,,,,,,,,,,,,,,
9617,Madigan,Balaji,"Manager, Software Engineering",IT,555-678-9000,9617.0,balaji.madigan@initec.com,,,1120,Frank Aziz,,,FTE,,,,,,,,,,@BalajiMadigan,,,,,,,,,,,,,,,,,,,,
9618,Ehlers,Barry,Application Systems Analyst II,Sales,555-678-9000,9618.0,barry.ehlers@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@BarryEhlers,,,,,,,,,,,,,,,,,,,,
9619,Koerber,Bhaskar,Sr.  Developer,IT,555-678-9000,9619.0,bhaskar.koerber@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@BhaskarKoerber,,,,,,,,,,,,,,,,,,,,
9620,Reddy,Bob,"Director, Entrpse Architecture",IT,555-678-9000,9620.0,bob.reddy@initec.com,,,1120,Frank Aziz,Fire Warden,,,,,,,,,,,,@BobReddy,,,,,,,,,,,,,,,,,,,,
9621,Miller,Brian,Business Continuity Prog Mgr,Finance,555-678-9000,9621.0,brian.miller@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@BrianMiller,,,,,,,,,,,,,,,,,,,,
9622,Dias,Bruce,CWR - Agency/Leased Employee,IT,555-678-9000,9622.0,bruce.dias@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@BruceDias,,,,,,,,,,,,,,,,,,,,
9623,Gupta,Carl,Sr. Unix System Administrator,IT,555-678-9000,9623.0,carl.gupta@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@CarlGupta,,,,,,,,,,,,,,,,,,,,
9624,Kinsey,Cassandra,QA Engineer IV,IT,555-678-9000,9624.0,cassandra.kinsey@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@CassandraKinsey,,,,,,,,,,,,,,,,,,,,
9625,Jensen,Chuck,UAT Analyst III,IT,555-678-9000,9625.0,chuck.jensen@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@ChuckJensen,,,,,,,,,,,,,,,,,,,,
9626,Narayanan,Cindy,"Director, Software Engineering",IT,555-678-9000,9626.0,cindy.narayanan@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@CindyNarayanan,,,,,,,,,,,,,,,,,,,,
9627,Gapal,David,Desktop Engineer - Team Lead,IT,555-678-9000,9627.0,david.gapal@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@DavidGapal,,,,,,,,,,,,,,,,,,,,
9628,K,David,"Director, Tech Product Mgmt.",IT,555-678-9000,9628.0,david.k@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@DavidK,,,,,,,,,,,,,,,,,,,,
9629,Pannell,David,Desktop Support Specialist II,Sales,555-678-9000,9629.0,david.pannell@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@DavidPannell,,,,,,,,,,,,,,,,,,,,
9630,Tam,David,Sr. Database Analyst,IT,555-678-9000,9630.0,david.tam@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@DavidTam,,,,,,,,,,,,,,,,,,,,
9631,Veluthakkal,Debbie,Software Engineer III,IT,555-678-9000,9631.0,debbie.veluthakkal@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@DebbieVeluthakkal,,,,,,,,,,,,,,,,,,,,
9632,Papetti,Deland,Desktop Support Specialist II,IT,555-678-9000,9632.0,deland.papetti@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@DelandPapetti,,,,,,,,,,,,,,,,,,,,
9633,Hood,Denise,Executive Assistant II,IT,555-678-9000,9633.0,denise.hood@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@DeniseHood,,,,,,,,,,,,,,,,,,,,
9634,White,Drew,Info Security Consultant,IT,555-678-9000,9634.0,drew.white@initec.com,,,1120,Frank Aziz,,,,,,,,,,,,,@DrewWhite,,,,,,,,,,,,,,,,,,,,
